Date_Time,SiteID,Date,Time,Air.Temp..C,Air.LoggerID,Air.RowID,Water.Temp..C,Water.BP.psi,Air.BP.psi,Water.Level.ft,Water.LoggerID,Water.RowID
2013-01-03 01:30:00,HRCC,2013-01-03,01:30:00,-9.134,1134444,3670,-0.06,NA,NA,NA,1134445,3670
2013-01-03 02:00:00,HRCC,2013-01-03,02:00:00,-9.576,1134444,3671,-0.06,NA,NA,NA,1134445,3671
2013-01-03 02:30:00,HRCC,2013-01-03,02:30:00,-10.266,1134444,3672,-0.06,NA,NA,NA,1134445,3672
2013-01-03 03:00:00,HRCC,2013-01-03,03:00:00,-10.792,1134444,3673,-0.06,NA,NA,NA,1134445,3673
2013-01-03 03:30:00,HRCC,2013-01-03,03:30:00,-11.361,1134444,3674,-0.06,NA,NA,NA,1134445,3674
2013-01-03 04:00:00,HRCC,2013-01-03,04:00:00,-11.505,1134444,3675,-0.06,NA,NA,NA,1134445,3675
2013-01-03 04:30:00,HRCC,2013-01-03,04:30:00,-11.794,1134444,3676,-0.06,NA,NA,NA,1134445,3676
2013-01-03 05:00:00,HRCC,2013-01-03,05:00:00,-11.65,1134444,3677,-0.06,NA,NA,NA,1134445,3677
2013-01-03 05:30:00,HRCC,2013-01-03,05:30:00,-11.218,1134444,3678,-0.06,NA,NA,NA,1134445,3678
2013-01-03 06:00:00,HRCC,2013-01-03,06:00:00,-11.722,1134444,3679,-0.06,NA,NA,NA,1134445,3679
2013-01-03 06:30:00,HRCC,2013-01-03,06:30:00,-11.94,1134444,3680,-0.06,NA,NA,NA,1134445,3680
2013-01-03 07:00:00,HRCC,2013-01-03,07:00:00,-11.976,1134444,3681,-0.06,NA,NA,NA,1134445,3681
2013-01-03 07:30:00,HRCC,2013-01-03,07:30:00,-12.343,1134444,3682,-0.06,NA,NA,NA,1134445,3682
2013-01-03 08:00:00,HRCC,2013-01-03,08:00:00,-12.788,1134444,3683,-0.06,NA,NA,NA,1134445,3683
2013-01-03 08:30:00,HRCC,2013-01-03,08:30:00,-13.201,1134444,3684,-0.06,NA,NA,NA,1134445,3684
2013-01-03 09:00:00,HRCC,2013-01-03,09:00:00,-13.201,1134444,3685,-0.06,NA,NA,NA,1134445,3685
2013-01-03 09:30:00,HRCC,2013-01-03,09:30:00,-12.751,1134444,3686,-0.06,NA,NA,NA,1134445,3686
2013-01-03 10:00:00,HRCC,2013-01-03,10:00:00,-11.541,1134444,3687,-0.06,NA,NA,NA,1134445,3687
2013-01-03 10:30:00,HRCC,2013-01-03,10:30:00,-10.162,1134444,3688,-0.06,NA,NA,NA,1134445,3688
2013-01-03 11:00:00,HRCC,2013-01-03,11:00:00,-8.764,1134444,3689,-0.06,NA,NA,NA,1134445,3689
2013-01-03 11:30:00,HRCC,2013-01-03,11:30:00,-7.706,1134444,3690,-0.032,NA,NA,NA,1134445,3690
2013-01-03 12:00:00,HRCC,2013-01-03,12:00:00,-6.706,1134444,3691,-0.032,NA,NA,NA,1134445,3691
2013-01-03 12:30:00,HRCC,2013-01-03,12:30:00,-5.48,1134444,3692,-0.032,NA,NA,NA,1134445,3692
2013-01-03 13:00:00,HRCC,2013-01-03,13:00:00,-4.895,1134444,3693,-0.032,NA,NA,NA,1134445,3693
2013-01-03 13:30:00,HRCC,2013-01-03,13:30:00,-4.499,1134444,3694,-0.032,NA,NA,NA,1134445,3694
2013-01-03 14:00:00,HRCC,2013-01-03,14:00:00,-4.469,1134444,3695,-0.032,NA,NA,NA,1134445,3695
2013-01-03 14:30:00,HRCC,2013-01-03,14:30:00,-5.172,1134444,3696,-0.06,NA,NA,NA,1134445,3696
2013-01-03 15:00:00,HRCC,2013-01-03,15:00:00,-4.865,1134444,3697,-0.032,NA,NA,NA,1134445,3697
2013-01-03 15:30:00,HRCC,2013-01-03,15:30:00,-4.712,1134444,3698,-0.06,NA,NA,NA,1134445,3698
2013-01-03 16:00:00,HRCC,2013-01-03,16:00:00,-4.682,1134444,3699,-0.032,NA,NA,NA,1134445,3699
2013-01-03 16:30:00,HRCC,2013-01-03,16:30:00,-4.957,1134444,3700,-0.06,NA,NA,NA,1134445,3700
2013-01-03 17:00:00,HRCC,2013-01-03,17:00:00,-5.11,1134444,3701,-0.06,NA,NA,NA,1134445,3701
2013-01-03 17:30:00,HRCC,2013-01-03,17:30:00,-5.388,1134444,3702,-0.06,NA,NA,NA,1134445,3702
2013-01-03 18:00:00,HRCC,2013-01-03,18:00:00,-5.76,1134444,3703,-0.06,NA,NA,NA,1134445,3703
2013-01-03 18:30:00,HRCC,2013-01-03,18:30:00,-6.42,1134444,3704,-0.06,NA,NA,NA,1134445,3704
2013-01-03 19:00:00,HRCC,2013-01-03,19:00:00,-7.64,1134444,3705,-0.06,NA,NA,NA,1134445,3705
2013-01-03 19:30:00,HRCC,2013-01-03,19:30:00,-7.543,1134444,3706,-0.032,NA,NA,NA,1134445,3706
2013-01-03 20:00:00,HRCC,2013-01-03,20:00:00,-7.155,1134444,3707,-0.06,NA,NA,NA,1134445,3707
2013-01-03 20:30:00,HRCC,2013-01-03,20:30:00,-6.93,1134444,3708,-0.06,NA,NA,NA,1134445,3708
2013-01-03 21:00:00,HRCC,2013-01-03,21:00:00,-6.802,1134444,3709,-0.06,NA,NA,NA,1134445,3709
2013-01-03 21:30:00,HRCC,2013-01-03,21:30:00,-6.674,1134444,3710,-0.06,NA,NA,NA,1134445,3710
2013-01-03 22:00:00,HRCC,2013-01-03,22:00:00,-6.642,1134444,3711,-0.06,NA,NA,NA,1134445,3711
2013-01-03 22:30:00,HRCC,2013-01-03,22:30:00,-6.42,1134444,3712,-0.06,NA,NA,NA,1134445,3712
2013-01-03 23:00:00,HRCC,2013-01-03,23:00:00,-6.325,1134444,3713,-0.06,NA,NA,NA,1134445,3713
2013-01-03 23:30:00,HRCC,2013-01-03,23:30:00,-6.073,1134444,3714,-0.06,NA,NA,NA,1134445,3714
2013-01-04 00:00:00,HRCC,2013-01-04,00:00:00,-6.042,1134444,3715,-0.06,NA,NA,NA,1134445,3715
2013-01-04 00:30:00,HRCC,2013-01-04,00:30:00,-5.885,1134444,3716,-0.06,NA,NA,NA,1134445,3716
2013-01-04 01:00:00,HRCC,2013-01-04,01:00:00,-5.636,1134444,3717,-0.06,NA,NA,NA,1134445,3717
2013-01-04 01:30:00,HRCC,2013-01-04,01:30:00,-5.264,1134444,3718,-0.032,NA,NA,NA,1134445,3718
2013-01-04 02:00:00,HRCC,2013-01-04,02:00:00,-5.049,1134444,3719,-0.06,NA,NA,NA,1134445,3719
2013-01-04 02:30:00,HRCC,2013-01-04,02:30:00,-4.865,1134444,3720,-0.032,NA,NA,NA,1134445,3720
2013-01-04 03:00:00,HRCC,2013-01-04,03:00:00,-4.926,1134444,3721,-0.06,NA,NA,NA,1134445,3721
2013-01-04 03:30:00,HRCC,2013-01-04,03:30:00,-5.357,1134444,3722,-0.032,NA,NA,NA,1134445,3722
2013-01-04 04:00:00,HRCC,2013-01-04,04:00:00,-6.105,1134444,3723,-0.032,NA,NA,NA,1134445,3723
2013-01-04 04:30:00,HRCC,2013-01-04,04:30:00,-6.357,1134444,3724,-0.06,NA,NA,NA,1134445,3724
2013-01-04 05:00:00,HRCC,2013-01-04,05:00:00,-6.168,1134444,3725,-0.032,NA,NA,NA,1134445,3725
2013-01-04 05:30:00,HRCC,2013-01-04,05:30:00,-5.979,1134444,3726,-0.06,NA,NA,NA,1134445,3726
2013-01-04 06:00:00,HRCC,2013-01-04,06:00:00,-6.483,1134444,3727,-0.032,NA,NA,NA,1134445,3727
2013-01-04 06:30:00,HRCC,2013-01-04,06:30:00,-6.866,1134444,3728,-0.06,NA,NA,NA,1134445,3728
2013-01-04 07:00:00,HRCC,2013-01-04,07:00:00,-7.219,1134444,3729,-0.06,NA,NA,NA,1134445,3729
2013-01-04 07:30:00,HRCC,2013-01-04,07:30:00,-7.155,1134444,3730,-0.06,NA,NA,NA,1134445,3730
2013-01-04 08:00:00,HRCC,2013-01-04,08:00:00,-7.187,1134444,3731,-0.06,NA,NA,NA,1134445,3731
2013-01-04 08:30:00,HRCC,2013-01-04,08:30:00,-7.122,1134444,3732,-0.06,NA,NA,NA,1134445,3732
2013-01-04 09:00:00,HRCC,2013-01-04,09:00:00,-6.962,1134444,3733,-0.06,NA,NA,NA,1134445,3733
2013-01-04 09:30:00,HRCC,2013-01-04,09:30:00,-6.42,1134444,3734,-0.032,NA,NA,NA,1134445,3734
2013-01-04 10:00:00,HRCC,2013-01-04,10:00:00,-4.865,1134444,3735,-0.032,NA,NA,NA,1134445,3735
2013-01-04 10:30:00,HRCC,2013-01-04,10:30:00,-3.449,1134444,3736,-0.032,NA,NA,NA,1134445,3736
2013-01-04 11:00:00,HRCC,2013-01-04,11:00:00,-2.566,1134444,3737,-0.032,NA,NA,NA,1134445,3737
2013-01-04 11:30:00,HRCC,2013-01-04,11:30:00,-1.641,1134444,3738,-0.032,NA,NA,NA,1134445,3738
2013-01-04 12:00:00,HRCC,2013-01-04,12:00:00,-0.648,1134444,3739,-0.032,NA,NA,NA,1134445,3739
2013-01-04 12:30:00,HRCC,2013-01-04,12:30:00,-0.283,1134444,3740,-0.032,NA,NA,NA,1134445,3740
2013-01-04 13:00:00,HRCC,2013-01-04,13:00:00,0.742,1134444,3741,-0.032,NA,NA,NA,1134445,3741
2013-01-04 13:30:00,HRCC,2013-01-04,13:30:00,0.605,1134444,3742,-0.032,NA,NA,NA,1134445,3742
2013-01-04 14:00:00,HRCC,2013-01-04,14:00:00,0.605,1134444,3743,-0.032,NA,NA,NA,1134445,3743
2013-01-04 14:30:00,HRCC,2013-01-04,14:30:00,0.55,1134444,3744,-0.032,NA,NA,NA,1134445,3744
2013-01-04 15:00:00,HRCC,2013-01-04,15:00:00,0.246,1134444,3745,-0.032,NA,NA,NA,1134445,3745
2013-01-04 15:30:00,HRCC,2013-01-04,15:30:00,0.467,1134444,3746,-0.032,NA,NA,NA,1134445,3746
2013-01-04 16:00:00,HRCC,2013-01-04,16:00:00,0.079,1134444,3747,-0.032,NA,NA,NA,1134445,3747
2013-01-04 16:30:00,HRCC,2013-01-04,16:30:00,-0.143,1134444,3748,-0.032,NA,NA,NA,1134445,3748
2013-01-04 17:00:00,HRCC,2013-01-04,17:00:00,-0.704,1134444,3749,-0.032,NA,NA,NA,1134445,3749
2013-01-04 17:30:00,HRCC,2013-01-04,17:30:00,-0.986,1134444,3750,-0.032,NA,NA,NA,1134445,3750
2013-01-04 18:00:00,HRCC,2013-01-04,18:00:00,-1.213,1134444,3751,-0.032,NA,NA,NA,1134445,3751
2013-01-04 18:30:00,HRCC,2013-01-04,18:30:00,-1.384,1134444,3752,-0.032,NA,NA,NA,1134445,3752
2013-01-04 19:00:00,HRCC,2013-01-04,19:00:00,-1.556,1134444,3753,-0.032,NA,NA,NA,1134445,3753
2013-01-04 19:30:00,HRCC,2013-01-04,19:30:00,-1.699,1134444,3754,-0.032,NA,NA,NA,1134445,3754
2013-01-04 20:00:00,HRCC,2013-01-04,20:00:00,-1.958,1134444,3755,-0.032,NA,NA,NA,1134445,3755
2013-01-04 20:30:00,HRCC,2013-01-04,20:30:00,-2.276,1134444,3756,-0.032,NA,NA,NA,1134445,3756
2013-01-04 21:00:00,HRCC,2013-01-04,21:00:00,-2.421,1134444,3757,-0.032,NA,NA,NA,1134445,3757
2013-01-04 21:30:00,HRCC,2013-01-04,21:30:00,-2.479,1134444,3758,-0.032,NA,NA,NA,1134445,3758
2013-01-04 22:00:00,HRCC,2013-01-04,22:00:00,-2.654,1134444,3759,-0.032,NA,NA,NA,1134445,3759
2013-01-04 22:30:00,HRCC,2013-01-04,22:30:00,-2.947,1134444,3760,-0.032,NA,NA,NA,1134445,3760
2013-01-04 23:00:00,HRCC,2013-01-04,23:00:00,-3.212,1134444,3761,-0.032,NA,NA,NA,1134445,3761
2013-01-04 23:30:00,HRCC,2013-01-04,23:30:00,-3.747,1134444,3762,-0.032,NA,NA,NA,1134445,3762
2013-01-05 00:00:00,HRCC,2013-01-05,00:00:00,-4.016,1134444,3763,-0.032,NA,NA,NA,1134445,3763
2013-01-05 00:30:00,HRCC,2013-01-05,00:30:00,-3.866,1134444,3764,-0.032,NA,NA,NA,1134445,3764
2013-01-05 01:00:00,HRCC,2013-01-05,01:00:00,-2.8,1134444,3765,-0.032,NA,NA,NA,1134445,3765
2013-01-05 01:30:00,HRCC,2013-01-05,01:30:00,-2.596,1134444,3766,-0.032,NA,NA,NA,1134445,3766
2013-01-05 02:00:00,HRCC,2013-01-05,02:00:00,-2.247,1134444,3767,-0.032,NA,NA,NA,1134445,3767
2013-01-05 02:30:00,HRCC,2013-01-05,02:30:00,-2.16,1134444,3768,-0.032,NA,NA,NA,1134445,3768
2013-01-05 03:00:00,HRCC,2013-01-05,03:00:00,-2.073,1134444,3769,-0.032,NA,NA,NA,1134445,3769
2013-01-05 03:30:00,HRCC,2013-01-05,03:30:00,-1.986,1134444,3770,-0.032,NA,NA,NA,1134445,3770
2013-01-05 04:00:00,HRCC,2013-01-05,04:00:00,-1.871,1134444,3771,-0.032,NA,NA,NA,1134445,3771
2013-01-05 04:30:00,HRCC,2013-01-05,04:30:00,-1.727,1134444,3772,-0.032,NA,NA,NA,1134445,3772
2013-01-05 05:00:00,HRCC,2013-01-05,05:00:00,-1.556,1134444,3773,-0.004,NA,NA,NA,1134445,3773
2013-01-05 05:30:00,HRCC,2013-01-05,05:30:00,-1.47,1134444,3774,-0.004,NA,NA,NA,1134445,3774
2013-01-05 06:00:00,HRCC,2013-01-05,06:00:00,-1.384,1134444,3775,-0.004,NA,NA,NA,1134445,3775
2013-01-05 06:30:00,HRCC,2013-01-05,06:30:00,-1.242,1134444,3776,-0.004,NA,NA,NA,1134445,3776
2013-01-05 07:00:00,HRCC,2013-01-05,07:00:00,-1.356,1134444,3777,-0.004,NA,NA,NA,1134445,3777
2013-01-05 07:30:00,HRCC,2013-01-05,07:30:00,-1.015,1134444,3778,0.024,NA,NA,NA,1134445,3778
2013-01-05 08:00:00,HRCC,2013-01-05,08:00:00,-0.902,1134444,3779,0.024,NA,NA,NA,1134445,3779
2013-01-05 08:30:00,HRCC,2013-01-05,08:30:00,-0.873,1134444,3780,0.024,NA,NA,NA,1134445,3780
2013-01-05 09:00:00,HRCC,2013-01-05,09:00:00,-0.76,1134444,3781,0.024,NA,NA,NA,1134445,3781
2013-01-05 09:30:00,HRCC,2013-01-05,09:30:00,-0.563,1134444,3782,0.024,NA,NA,NA,1134445,3782
2013-01-05 10:00:00,HRCC,2013-01-05,10:00:00,-0.395,1134444,3783,0.024,NA,NA,NA,1134445,3783
2013-01-05 10:30:00,HRCC,2013-01-05,10:30:00,-0.395,1134444,3784,0.024,NA,NA,NA,1134445,3784
2013-01-05 11:00:00,HRCC,2013-01-05,11:00:00,0.024,1134444,3785,0.051,NA,NA,NA,1134445,3785
2013-01-05 11:30:00,HRCC,2013-01-05,11:30:00,0.577,1134444,3786,0.079,NA,NA,NA,1134445,3786
